Age,Premium,Plan,PlanIndex,Gender
38,"3,098.31",太平人壽自願醫保標準計劃,16,Male
39,"3,188.77",太平人壽自願醫保標準計劃,16,Male
40,"3,285.69",太平人壽自願醫保標準計劃,16,Male
41,"3,395.54",太平人壽自願醫保標準計劃,16,Male
42,"3,513.46",太平人壽自願醫保標準計劃,16,Male
43,"3,662.08",太平人壽自願醫保標準計劃,16,Male
44,"3,825.23",太平人壽自願醫保標準計劃,16,Male
45,"4,002.92",太平人壽自願醫保標準計劃,16,Male
46,"4,203.23",太平人壽自願醫保標準計劃,16,Male
47,"4,424.54",太平人壽自願醫保標準計劃,16,Male
48,"4,644.23",太平人壽自願醫保標準計劃,16,Male
49,"4,888.15",太平人壽自願醫保標準計劃,16,Male
50,"5,153.08",太平人壽自願醫保標準計劃,16,Male
51,"5,439.00",太平人壽自願醫保標準計劃,16,Male
52,"5,749.15",太平人壽自願醫保標準計劃,16,Male
53,"6,119.08",太平人壽自願醫保標準計劃,16,Male
54,"6,514.85",太平人壽自願醫保標準計劃,16,Male
55,"6,930.00",太平人壽自願醫保標準計劃,16,Male
56,"7,377.46",太平人壽自願醫保標準計劃,16,Male
57,"7,855.62",太平人壽自願醫保標準計劃,16,Male
58,"8,186.77",太平人壽自願醫保標準計劃,16,Male
59,"8,540.54",太平人壽自願醫保標準計劃,16,Male
60,"8,905.62",太平人壽自願醫保標準計劃,16,Male
61,"9,282.00",太平人壽自願醫保標準計劃,16,Male
62,"9,669.69",太平人壽自願醫保標準計劃,16,Male
63,"10,212.46",太平人壽自願醫保標準計劃,16,Male
64,"10,758.46",太平人壽自願醫保標準計劃,16,Male
65,"11,301.23",太平人壽自願醫保標準計劃,16,Male
66,"11,831.08",太平人壽自願醫保標準計劃,16,Male
67,"12,348.00",太平人壽自願醫保標準計劃,16,Male
68,"12,895.62",太平人壽自願醫保標準計劃,16,Male
69,"13,441.62",太平人壽自願醫保標準計劃,16,Male
70,"13,973.08",太平人壽自願醫保標準計劃,16,Male
71,"14,496.46",太平人壽自願醫保標準計劃,16,Male
72,"15,013.38",太平人壽自願醫保標準計劃,16,Male
73,"15,451.15",太平人壽自願醫保標準計劃,16,Male
74,"15,921.23",太平人壽自願醫保標準計劃,16,Male
75,"16,407.46",太平人壽自願醫保標準計劃,16,Male
76,"16,898.54",太平人壽自願醫保標準計劃,16,Male
77,"17,420.31",太平人壽自願醫保標準計劃,16,Male
78,"17,950.15",太平人壽自願醫保標準計劃,16,Male
79,"18,473.54",太平人壽自願醫保標準計劃,16,Male
80,"19,006.62",太平人壽自願醫保標準計劃,16,Male
81,"19,706.08",太平人壽自願醫保標準計劃,16,Male
82,"20,382.92",太平人壽自願醫保標準計劃,16,Male
83,"20,896.62",太平人壽自願醫保標準計劃,16,Male
84,"21,350.54",太平人壽自願醫保標準計劃,16,Male
85,"21,738.23",太平人壽自願醫保標準計劃,16,Male
86,"21,890.08",太平人壽自願醫保標準計劃,16,Male
87,"21,993.46",太平人壽自願醫保標準計劃,16,Male
88,"22,263.23",太平人壽自願醫保標準計劃,16,Male
89,"22,528.15",太平人壽自願醫保標準計劃,16,Male
90,"22,789.85",太平人壽自願醫保標準計劃,16,Male
91,"23,041.85",太平人壽自願醫保標準計劃,16,Male
92,"23,287.38",太平人壽自願醫保標準計劃,16,Male
93,"23,597.54",太平人壽自願醫保標準計劃,16,Male
94,"23,872.15",太平人壽自願醫保標準計劃,16,Male
95,"24,112.85",太平人壽自願醫保標準計劃,16,Male
96,"24,313.15",太平人壽自願醫保標準計劃,16,Male
97,"24,465.00",太平人壽自願醫保標準計劃,16,Male
98,"24,634.62",太平人壽自願醫保標準計劃,16,Male
99,"24,670.15",太平人壽自願醫保標準計劃,16,Male
0,"4,597.38",太平人壽自願醫保標準計劃,16,Male
1,"2,677",安達自願醫保（標準）計劃,17,Male
2,"2,677",安達自願醫保（標準）計劃,17,Male
3,"2,677",安達自願醫保（標準）計劃,17,Male
4,"2,677",安達自願醫保（標準）計劃,17,Male
5,"2,677",安達自願醫保（標準）計劃,17,Male
6,"2,069",安達自願醫保（標準）計劃,17,Male
7,"2,069",安達自願醫保（標準）計劃,17,Male
8,"2,069",安達自願醫保（標準）計劃,17,Male
9,"2,069",安達自願醫保（標準）計劃,17,Male
10,"2,069",安達自願醫保（標準）計劃,17,Male
11,"2,069",安達自願醫保（標準）計劃,17,Male
12,"2,069",安達自願醫保（標準）計劃,17,Male
13,"2,069",安達自願醫保（標準）計劃,17,Male
14,"2,069",安達自願醫保（標準）計劃,17,Male
15,"2,069",安達自願醫保（標準）計劃,17,Male
16,"1,986",安達自願醫保（標準）計劃,17,Male
17,"2,034",安達自願醫保（標準）計劃,17,Male
18,"2,075",安達自願醫保（標準）計劃,17,Male
19,"2,100",安達自願醫保（標準）計劃,17,Male
20,"2,133",安達自願醫保（標準）計劃,17,Male
21,"2,157",安達自願醫保（標準）計劃,17,Male
22,"2,191",安達自願醫保（標準）計劃,17,Male
23,"2,215",安達自願醫保（標準）計劃,17,Male
24,"2,256",安達自願醫保（標準）計劃,17,Male
25,"2,297",安達自願醫保（標準）計劃,17,Male
26,"2,354",安達自願醫保（標準）計劃,17,Male
27,"2,387",安達自願醫保（標準）計劃,17,Male
28,"2,420",安達自願醫保（標準）計劃,17,Male
29,"2,486",安達自願醫保（標準）計劃,17,Male
30,"2,534",安達自願醫保（標準）計劃,17,Male
31,"2,592",安達自願醫保（標準）計劃,17,Male
32,"2,641",安達自願醫保（標準）計劃,17,Male
33,"2,698",安達自願醫保（標準）計劃,17,Male
34,"2,781",安達自願醫保（標準）計劃,17,Male
35,"2,818",安達自願醫保（標準）計劃,17,Male
36,"2,855",安達自願醫保（標準）計劃,17,Male
37,"2,893",安達自願醫保（標準）計劃,17,Male
38,"2,931",安達自願醫保（標準）計劃,17,Male
39,"2,968",安達自願醫保（標準）計劃,17,Male
40,"3,005",安達自願醫保（標準）計劃,17,Male
41,"3,136",安達自願醫保（標準）計劃,17,Male
42,"3,273",安達自願醫保（標準）計劃,17,Male
43,"3,432",安達自願醫保（標準）計劃,17,Male
44,"3,597",安達自願醫保（標準）計劃,17,Male
45,"3,771",安達自願醫保（標準）計劃,17,Male
46,"3,959",安達自願醫保（標準）計劃,17,Male
47,"4,139",安達自願醫保（標準）計劃,17,Male
48,"4,348",安達自願醫保（標準）計劃,17,Male
49,"4,551",安達自願醫保（標準）計劃,17,Male
50,"4,781",安達自願醫保（標準）計劃,17,Male
51,"5,012",安達自願醫保（標準）計劃,17,Male
52,"5,265",安達自願醫保（標準）計劃,17,Male
53,"5,525",安達自願醫保（標準）計劃,17,Male
54,"5,756",安達自願醫保（標準）計劃,17,Male
55,"6,015",安達自願醫保（標準）計劃,17,Male
56,"6,268",安達自願醫保（標準）計劃,17,Male
57,"6,535",安達自願醫保（標準）計劃,17,Male
58,"6,824",安達自願醫保（標準）計劃,17,Male
59,"7,048",安達自願醫保（標準）計劃,17,Male
60,"7,285",安達自願醫保（標準）計劃,17,Male
61,"7,612",安達自願醫保（標準）計劃,17,Male
62,"7,853",安達自願醫保（標準）計劃,17,Male
63,"8,123",安達自願醫保（標準）計劃,17,Male
64,"8,438",安達自願醫保（標準）計劃,17,Male
65,"8,751",安達自願醫保（標準）計劃,17,Male
66,"9,079",安達自願醫保（標準）計劃,17,Male
67,"9,414",安達自願醫保（標準）計劃,17,Male
68,"9,771",安達自願醫保（標準）計劃,17,Male
69,"10,216",安達自願醫保（標準）計劃,17,Male
70,"10,690",安達自願醫保（標準）計劃,17,Male
71,"11,165",安達自願醫保（標準）計劃,17,Male
72,"11,682",安達自願醫保（標準）計劃,17,Male
73,"12,214",安達自願醫保（標準）計劃,17,Male
74,"12,667",安達自願醫保（標準）計劃,17,Male
75,"13,141",安達自願醫保（標準）計劃,17,Male
76,"13,644",安達自願醫保（標準）計劃,17,Male
77,"14,140",安達自願醫保（標準）計劃,17,Male
78,"14,665",安達自願醫保（標準）計劃,17,Male
79,"15,161",安達自願醫保（標準）計劃,17,Male
80,"15,642",安達自願醫保（標準）計劃,17,Male
81,"16,138",安達自願醫保（標準）計劃,17,Male
82,"16,627",安達自願醫保（標準）計劃,17,Male
83,"17,108",安達自願醫保（標準）計劃,17,Male
84,"17,575",安達自願醫保（標準）計劃,17,Male
85,"18,056",安達自願醫保（標準）計劃,17,Male
86,"18,545",安達自願醫保（標準）計劃,17,Male
87,"19,049",安達自願醫保（標準）計劃,17,Male
88,"19,573",安達自願醫保（標準）計劃,17,Male
89,"20,025",安達自願醫保（標準）計劃,17,Male
90,"20,514",安達自願醫保（標準）計劃,17,Male
91,"20,988",安達自願醫保（標準）計劃,17,Male
92,"21,506",安達自願醫保（標準）計劃,17,Male
93,"22,016",安達自願醫保（標準）計劃,17,Male
94,"22,483",安達自願醫保（標準）計劃,17,Male
95,"22,965",安達自願醫保（標準）計劃,17,Male
96,"23,453",安達自願醫保（標準）計劃,17,Male
97,"23,956",安達自願醫保（標準）計劃,17,Male
98,"24,467",安達自願醫保（標準）計劃,17,Male
99,"24,970",安達自願醫保（標準）計劃,17,Male
0,"3,132",安達自願醫保（標準）計劃,17,Male
1,"2,677", 安達自願醫保（標準）計劃,18,Male
2,"2,677", 安達自願醫保（標準）計劃,18,Male
3,"2,677", 安達自願醫保（標準）計劃,18,Male
4,"2,677", 安達自願醫保（標準）計劃,18,Male
5,"2,677", 安達自願醫保（標準）計劃,18,Male
6,"2,069", 安達自願醫保（標準）計劃,18,Male
7,"2,069", 安達自願醫保（標準）計劃,18,Male
8,"2,069", 安達自願醫保（標準）計劃,18,Male
9,"2,069", 安達自願醫保（標準）計劃,18,Male
10,"2,069", 安達自願醫保（標準）計劃,18,Male
11,"2,069", 安達自願醫保（標準）計劃,18,Male
12,"2,069", 安達自願醫保（標準）計劃,18,Male
13,"2,069", 安達自願醫保（標準）計劃,18,Male
14,"2,069", 安達自願醫保（標準）計劃,18,Male
15,"2,069", 安達自願醫保（標準）計劃,18,Male
16,"1,986", 安達自願醫保（標準）計劃,18,Male
17,"2,034", 安達自願醫保（標準）計劃,18,Male
18,"2,075", 安達自願醫保（標準）計劃,18,Male
19,"2,100", 安達自願醫保（標準）計劃,18,Male
20,"2,133", 安達自願醫保（標準）計劃,18,Male
21,"2,157", 安達自願醫保（標準）計劃,18,Male
22,"2,191", 安達自願醫保（標準）計劃,18,Male
23,"2,215", 安達自願醫保（標準）計劃,18,Male
24,"2,256", 安達自願醫保（標準）計劃,18,Male
25,"2,297", 安達自願醫保（標準）計劃,18,Male
26,"2,354", 安達自願醫保（標準）計劃,18,Male
27,"2,387", 安達自願醫保（標準）計劃,18,Male
28,"2,420", 安達自願醫保（標準）計劃,18,Male
29,"2,486", 安達自願醫保（標準）計劃,18,Male
30,"2,534", 安達自願醫保（標準）計劃,18,Male
31,"2,592", 安達自願醫保（標準）計劃,18,Male
32,"2,641", 安達自願醫保（標準）計劃,18,Male
33,"2,698", 安達自願醫保（標準）計劃,18,Male
34,"2,781", 安達自願醫保（標準）計劃,18,Male
35,"2,818", 安達自願醫保（標準）計劃,18,Male
36,"2,855", 安達自願醫保（標準）計劃,18,Male
37,"2,893", 安達自願醫保（標準）計劃,18,Male
38,"2,931", 安達自願醫保（標準）計劃,18,Male
39,"2,968", 安達自願醫保（標準）計劃,18,Male
40,"3,005", 安達自願醫保（標準）計劃,18,Male
41,"3,136", 安達自願醫保（標準）計劃,18,Male
42,"3,273", 安達自願醫保（標準）計劃,18,Male
43,"3,432", 安達自願醫保（標準）計劃,18,Male
44,"3,597", 安達自願醫保（標準）計劃,18,Male
45,"3,771", 安達自願醫保（標準）計劃,18,Male
46,"3,959", 安達自願醫保（標準）計劃,18,Male
47,"4,139", 安達自願醫保（標準）計劃,18,Male
48,"4,348", 安達自願醫保（標準）計劃,18,Male
49,"4,551", 安達自願醫保（標準）計劃,18,Male
50,"4,781", 安達自願醫保（標準）計劃,18,Male
51,"5,012", 安達自願醫保（標準）計劃,18,Male
52,"5,265", 安達自願醫保（標準）計劃,18,Male
53,"5,525", 安達自願醫保（標準）計劃,18,Male
54,"5,756", 安達自願醫保（標準）計劃,18,Male
55,"6,015", 安達自願醫保（標準）計劃,18,Male
56,"6,268", 安達自願醫保（標準）計劃,18,Male
57,"6,535", 安達自願醫保（標準）計劃,18,Male
58,"6,824", 安達自願醫保（標準）計劃,18,Male
59,"7,048", 安達自願醫保（標準）計劃,18,Male
60,"7,285", 安達自願醫保（標準）計劃,18,Male
61,"7,612", 安達自願醫保（標準）計劃,18,Male
62,"7,853", 安達自願醫保（標準）計劃,18,Male
63,"8,123", 安達自願醫保（標準）計劃,18,Male
64,"8,438", 安達自願醫保（標準）計劃,18,Male
65,"8,751", 安達自願醫保（標準）計劃,18,Male
66,"9,079", 安達自願醫保（標準）計劃,18,Male
67,"9,414", 安達自願醫保（標準）計劃,18,Male
68,"9,771", 安達自願醫保（標準）計劃,18,Male
69,"10,216", 安達自願醫保（標準）計劃,18,Male
70,"10,690", 安達自願醫保（標準）計劃,18,Male
71,"11,165", 安達自願醫保（標準）計劃,18,Male
72,"11,682", 安達自願醫保（標準）計劃,18,Male
73,"12,214", 安達自願醫保（標準）計劃,18,Male
74,"12,667", 安達自願醫保（標準）計劃,18,Male
75,"13,141", 安達自願醫保（標準）計劃,18,Male
76,"13,644", 安達自願醫保（標準）計劃,18,Male
77,"14,140", 安達自願醫保（標準）計劃,18,Male
78,"14,665", 安達自願醫保（標準）計劃,18,Male
79,"15,161", 安達自願醫保（標準）計劃,18,Male
80,"15,642", 安達自願醫保（標準）計劃,18,Male
81,"16,138", 安達自願醫保（標準）計劃,18,Male
82,"16,627", 安達自願醫保（標準）計劃,18,Male
83,"17,108", 安達自願醫保（標準）計劃,18,Male
84,"17,575", 安達自願醫保（標準）計劃,18,Male
85,"18,056", 安達自願醫保（標準）計劃,18,Male
86,"18,545", 安達自願醫保（標準）計劃,18,Male
87,"19,049", 安達自願醫保（標準）計劃,18,Male
88,"19,573", 安達自願醫保（標準）計劃,18,Male
89,"20,025", 安達自願醫保（標準）計劃,18,Male
90,"20,514", 安達自願醫保（標準）計劃,18,Male
91,"20,988", 安達自願醫保（標準）計劃,18,Male
92,"21,506", 安達自願醫保（標準）計劃,18,Male
93,"22,016", 安達自願醫保（標準）計劃,18,Male
94,"22,483", 安達自願醫保（標準）計劃,18,Male
95,"22,965", 安達自願醫保（標準）計劃,18,Male
96,"23,453", 安達自願醫保（標準）計劃,18,Male
97,"23,956", 安達自願醫保（標準）計劃,18,Male
98,"24,467", 安達自願醫保（標準）計劃,18,Male
99,"24,970", 安達自願醫保（標準）計劃,18,Male
0,"3,132", 安達自願醫保（標準）計劃,18,Male
0,"3,004",信諾自願醫保系列－標準計劃,19,Male
1,"3,004",信諾自願醫保系列－標準計劃,19,Male
2,"3,004",信諾自願醫保系列－標準計劃,19,Male
3,"3,004",信諾自願醫保系列－標準計劃,19,Male
4,"3,004",信諾自願醫保系列－標準計劃,19,Male
5,"2,003",信諾自願醫保系列－標準計劃,19,Male
6,"2,003",信諾自願醫保系列－標準計劃,19,Male
7,"2,003",信諾自願醫保系列－標準計劃,19,Male
8,"2,003",信諾自願醫保系列－標準計劃,19,Male
9,"2,003",信諾自願醫保系列－標準計劃,19,Male
10,"2,003",信諾自願醫保系列－標準計劃,19,Male
11,"2,003",信諾自願醫保系列－標準計劃,19,Male
12,"2,003",信諾自願醫保系列－標準計劃,19,Male
13,"2,003",信諾自願醫保系列－標準計劃,19,Male
14,"2,003",信諾自願醫保系列－標準計劃,19,Male
15,"2,003",信諾自願醫保系列－標準計劃,19,Male
16,"2,003",信諾自願醫保系列－標準計劃,19,Male
17,"2,003",信諾自願醫保系列－標準計劃,19,Male
18,"2,124",信諾自願醫保系列－標準計劃,19,Male
19,"2,124",信諾自願醫保系列－標準計劃,19,Male
20,"2,128",信諾自願醫保系列－標準計劃,19,Male
21,"2,152",信諾自願醫保系列－標準計劃,19,Male
22,"2,175",信諾自願醫保系列－標準計劃,19,Male
23,"2,235",信諾自願醫保系列－標準計劃,19,Male
24,"2,290",信諾自願醫保系列－標準計劃,19,Male
25,"2,345",信諾自願醫保系列－標準計劃,19,Male
26,"2,402",信諾自願醫保系列－標準計劃,19,Male
27,"2,461",信諾自願醫保系列－標準計劃,19,Male
28,"2,521",信諾自願醫保系列－標準計劃,19,Male
29,"2,582",信諾自願醫保系列－標準計劃,19,Male
30,"2,645",信諾自願醫保系列－標準計劃,19,Male
31,"2,709",信諾自願醫保系列－標準計劃,19,Male
32,"2,776",信諾自願醫保系列－標準計劃,19,Male
33,"2,843",信諾自願醫保系列－標準計劃,19,Male
